Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,235898,Granada,-,Spain,37.17,-3.58,1,701,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo,Clearsky DHI,Clearsky DNI,Clearsky GHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,20,21,0,0,0,0,11.7,25.2,954,42.85,153,1.7,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,20,21,30,0,0,0,11.7,24.7,954,44.14,147,1.7,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,20,22,0,0,0,0,13,24.2,954,49.64,141,1.8,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,20,22,30,0,0,0,13,23.8,955,50.89,139,1.8,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,20,23,0,0,0,0,14.3,23.4,955,56.68,138,1.9,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,20,23,30,0,0,0,14.3,23.2,955,57.37,137,1.9,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,21,0,0,0,0,0,15.6,22.9,955,63.66,135,2,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,21,0,30,0,0,0,15.6,22.9,955,63.66,135,2,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,21,1,0,0,0,0,16.9,22.6,955,70.1,131,2.1,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,21,1,30,0,0,0,16.9,22.5,955,70.53,128,2.1,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,21,2,0,0,0,0,17.8,22.4,954,75.29,125,2.2,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,21,2,30,0,0,0,17.8,22.4,954,75.29,122,2.3,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,21,3,0,0,0,0,18.4,22.3,954,78.59,118,2.4,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,21,3,30,0,0,0,18.4,22.3,954,78.59,116,2.4,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,21,4,0,0,0,0,18.6,22.3,954,79.7,113,2.4,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,21,4,30,0,0,0,18.6,22.2,954,80.19,111,2.4,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,21,5,0,0,0,0,18.6,22.1,954,80.75,108,2.3,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,21,5,30,0,0,0,18.6,21.9,954,81.73,106,2.2,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,21,6,0,0,0,0,18.6,21.8,954,81.91,104,2.1,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,21,6,30,0,0,0,18.6,22.4,954,78.98,103,2.5,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,21,7,0,25,207,39,18.5,23,955,76,103,2.9,0.18,25,207,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,21,7,30,47,432,121,18.5,23.9,955,72,105,3.4,0.18,47,432,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,21,8,0,99,39,110,18.1,24.9,955,66,108,3.8,0.18,62,575,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,21,8,30,74,671,322,18.1,26,955,61.84,113,3.9,0.18,74,671,322,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,21,9,0,84,735,425,16.5,27.2,955,51.96,118,3.9,0.18,84,735,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,21,9,30,91,782,524,16.5,28.2,955,49.03,125,3.7,0.18,91,782,524,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,21,10,0,115,778,608,14.6,29.2,955,41.03,133,3.6,0.18,115,778,608,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,21,10,30,121,808,692,14.6,30,955,39.19,140,3.5,0.18,121,808,692,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,21,11,0,131,818,761,13.7,30.7,955,35.59,146,3.4,0.18,131,818,761,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,21,11,30,398,238,593,13.7,31.2,954,34.55,152,3.4,0.18,135,836,822,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,21,12,0,143,840,868,13.4,31.8,954,32.63,158,3.4,0.18,143,840,868,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,21,12,30,438,252,662,13.4,32.1,954,32.08,163,3.5,0.18,145,847,898,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,21,13,0,457,180,620,13.3,32.4,954,31.32,168,3.5,0.18,169,817,908,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,21,13,30,406,367,739,13.3,32.5,954,31.15,172,3.6,0.18,169,817,909,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,21,14,0,426,308,700,13.4,32.6,953,31.19,176,3.6,0.18,170,810,894,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,21,14,30,390,361,702,13.4,32.5,953,31.37,180,3.5,0.18,168,800,862,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,21,15,0,335,432,693,13.7,32.3,953,32.32,183,3.4,0.18,166,784,816,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,21,15,30,162,765,758,13.7,32,953,32.87,186,3.3,0.18,162,765,758,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,21,16,0,157,735,685,14,31.8,953,33.9,189,3.1,0.18,157,735,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,21,16,30,149,702,603,14,31.3,953,34.87,190,2.8,0.18,149,702,603,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,21,17,0,142,655,513,14.3,30.8,953,36.71,191,2.6,0.18,142,655,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,21,17,30,129,596,415,14.3,30.2,953,37.99,190,2.4,0.18,129,596,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,21,18,0,115,518,315,14.7,29.5,953,40.67,190,2.1,0.18,115,518,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,21,18,30,94,330,189,14.7,28.8,953,42.34,185,1.9,0.18,96,415,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,21,19,0,70,265,120,15.2,28,954,45.65,179,1.8,0.18,70,265,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,21,19,30,34,88,42,15.2,27.4,954,47.27,174,1.9,0.18,34,88,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,21,20,0,0,0,0,15.7,26.7,954,50.77,169,2,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,21,20,30,0,0,0,15.7,26.2,955,52.34,163,2,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,21,21,0,0,0,0,16.2,25.7,955,55.89,158,2,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,21,21,30,0,0,0,16.2,25.2,955,57.57,151,2,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,21,22,0,0,0,0,16.6,24.8,955,60.25,145,1.9,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,21,22,30,0,0,0,16.6,24.4,955,61.7,143,1.9,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,21,23,0,0,0,0,16.8,24,955,64.12,141,1.8,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,21,23,30,0,0,0,16.8,23.7,955,65.28,140,1.8,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,22,0,0,0,0,0,17,23.5,955,66.9,139,1.7,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,22,0,30,0,0,0,17,23.5,955,66.9,139,1.7,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,22,1,0,0,0,0,17.1,23,955,69.58,136,1.6,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,22,1,30,0,0,0,17.1,22.9,955,70,134,1.6,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,22,2,0,0,0,0,17.2,22.7,955,71.25,132,1.6,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,22,2,30,0,0,0,17.2,22.5,955,72.12,130,1.6,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,22,3,0,0,0,0,17.3,22.3,955,73.28,128,1.5,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,22,3,30,0,0,0,17.3,22,955,74.63,125,1.5,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,22,4,0,0,0,0,17.3,21.8,955,75.58,122,1.5,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,22,4,30,0,0,0,17.3,21.5,955,76.98,118,1.4,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,22,5,0,0,0,0,17.2,21.3,955,77.61,114,1.3,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,22,5,30,0,0,0,17.2,21.1,955,78.57,110,1.3,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,22,6,0,0,0,0,17.1,20.9,955,78.96,107,1.2,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,22,6,30,0,0,0,17.1,21.6,955,75.66,102,1.6,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,22,7,0,26,116,34,16.9,22.4,955,71.2,97,1.9,0.18,26,116,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,22,7,30,57,324,111,16.9,23.6,955,66.23,94,2.3,0.18,57,324,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,22,8,0,77,486,207,16.4,24.7,955,59.78,90,2.6,0.18,77,486,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,22,8,30,92,590,309,16.4,25.9,955,55.68,95,2.8,0.18,92,590,309,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,22,9,0,101,674,412,15.6,27.1,955,49.52,100,3.1,0.18,101,674,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,22,9,30,110,728,511,15.6,28.1,955,46.72,108,3.2,0.18,110,728,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,22,10,0,116,774,605,15.1,29,955,42.7,116,3.4,0.18,116,774,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,22,10,30,122,805,689,15.1,29.8,955,40.78,122,3.5,0.18,122,805,689,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,22,11,0,128,828,764,14.6,30.5,955,38,128,3.6,0.18,128,828,764,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,22,11,30,131,846,825,14.6,31.1,955,36.72,133,3.8,0.18,131,846,825,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,22,12,0,136,856,871,14.3,31.7,955,34.84,137,3.9,0.18,136,856,871,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,22,12,30,138,864,904,14.3,32,954,34.22,139,3.9,0.18,138,864,904,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,22,13,0,144,858,917,14.1,32.4,954,33.13,142,4,0.18,144,858,917,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,22,13,30,144,858,918,14.1,32.5,954,32.95,143,4,0.18,144,858,918,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,22,14,0,144,852,903,14.1,32.7,954,32.54,143,4.1,0.18,144,852,903,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,22,14,30,142,845,873,14.1,32.7,954,32.54,144,4.1,0.18,142,845,873,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,22,15,0,140,830,826,14.2,32.7,954,32.64,144,4.1,0.18,140,830,826,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,22,15,30,136,813,767,14.1,32.5,953,32.98,144,4,0.18,136,813,767,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,22,16,0,135,782,693,14.3,32.3,953,33.59,144,4,0.18,135,782,693,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,22,16,30,128,751,611,14.3,31.9,953,34.36,143,4,0.18,128,751,611,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,22,17,0,119,712,520,14.4,31.5,953,35.5,142,4,0.18,119,712,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,22,17,30,109,659,422,14.4,30.9,953,36.73,141,4,0.18,109,659,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,22,18,0,95,594,321,14.6,30.3,953,38.5,141,3.9,0.18,95,594,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,22,18,30,80,495,220,14.6,29.3,953,40.77,140,3.8,0.18,80,495,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,22,19,0,58,362,124,15.1,28.3,954,44.48,139,3.6,0.18,58,362,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,22,19,30,30,159,43,15.1,27.2,954,47.42,137,3.4,0.18,30,159,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,22,20,0,0,0,0,15.6,26.1,954,52.36,136,3.2,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,22,20,30,0,0,0,15.6,25.4,955,54.63,131,3.1,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,22,21,0,0,0,0,16,24.8,955,58.02,126,3.1,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,22,21,30,0,0,0,16,24.3,955,59.78,122,3,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,22,22,0,0,0,0,16.1,23.8,955,62.01,118,3,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,22,22,30,0,0,0,16.1,23.4,955,63.51,115,2.9,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,22,23,0,0,0,0,16,23,955,64.84,112,2.8,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,22,23,30,0,0,0,16,22.6,955,66.43,110,2.8,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,23,0,0,0,0,0,15.7,22.2,955,66.44,107,2.7,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,23,0,30,0,0,0,15.7,22.2,955,66.44,107,2.7,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,23,1,0,0,0,0,14.7,21.5,955,65.15,102,2.8,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,23,1,30,0,0,0,14.7,21.2,955,66.36,101,2.8,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,23,2,0,0,0,0,13.3,20.9,955,61.75,100,2.8,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,23,2,30,0,0,0,13.3,20.5,955,63.29,100,2.7,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,23,3,0,0,0,0,11.9,20.2,955,58.77,100,2.6,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,23,3,30,0,0,0,11.9,19.9,954,59.8,100,2.5,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,23,4,0,0,0,0,10.8,19.6,954,56.8,99,2.5,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,23,4,30,0,0,0,10.8,19.3,954,57.87,98,2.4,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,23,5,0,0,0,0,10.1,19.1,954,56.11,97,2.4,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,23,5,30,0,0,0,10.1,18.9,954,56.81,97,2.4,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,23,6,0,0,0,0,9.7,18.8,955,55.58,96,2.4,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,23,6,30,0,0,0,9.7,19.8,955,52.23,98,3,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,23,7,0,24,196,37,9.4,20.8,955,47.99,99,3.7,0.18,24,196,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,23,7,30,48,434,120,9.4,22.2,955,44.07,102,4.2,0.18,48,434,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,23,8,0,65,579,219,8.6,23.6,955,38.46,104,4.7,0.18,65,579,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,23,8,30,77,678,325,8.6,25.2,955,34.96,108,4.9,0.18,77,678,325,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,23,9,0,87,745,430,7.3,26.9,955,28.94,113,5.2,0.18,87,745,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,23,9,30,95,796,532,7.3,28.1,955,26.99,117,5,0.18,95,796,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,23,10,0,102,833,627,6.9,29.4,955,24.33,120,4.8,0.18,102,833,627,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,23,10,30,107,859,710,6.9,30.2,955,23.24,124,4.6,0.18,107,859,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,23,11,0,111,880,785,7.2,31.1,955,22.55,128,4.4,0.18,111,880,785,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,23,11,30,115,896,847,7.2,31.8,955,21.68,133,4.2,0.18,115,896,847,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,23,12,0,117,904,892,7.5,32.5,955,21.27,137,4,0.18,117,904,892,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,23,12,30,119,911,925,7.5,32.9,955,20.8,142,3.9,0.18,119,911,925,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,23,13,0,120,915,942,7.8,33.4,954,20.57,147,3.8,0.18,120,915,942,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,23,13,30,121,912,941,7.8,33.6,954,20.35,151,3.8,0.18,121,912,941,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,23,14,0,119,910,926,8,33.8,954,20.43,155,3.7,0.18,119,910,926,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,23,14,30,118,903,896,8,33.9,954,20.32,158,3.7,0.18,118,903,896,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,23,15,0,116,891,850,8.3,33.9,954,20.64,161,3.6,0.18,116,891,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,23,15,30,112,874,788,8.2,33.6,953,20.97,163,3.6,0.18,112,874,788,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,23,16,0,109,852,715,8.5,33.4,953,21.62,165,3.5,0.18,109,852,715,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,23,16,30,103,824,631,8.5,32.9,953,22.23,165,3.4,0.18,103,824,631,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,23,17,0,97,787,537,8.9,32.4,953,23.43,166,3.3,0.18,97,787,537,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,23,17,30,89,735,436,8.9,31.7,953,24.37,166,3.2,0.18,89,735,436,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,23,18,0,80,668,331,9.2,30.9,953,26.13,166,3.1,0.18,80,668,331,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,23,18,30,67,573,227,9.2,29.6,953,28.15,164,3,0.18,67,573,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,23,19,0,51,430,127,10.1,28.2,954,32.4,162,2.8,0.18,51,430,127,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,23,19,30,28,208,44,10.1,26.8,954,35.15,158,2.5,0.18,28,208,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,23,20,0,0,0,0,11.2,25.4,954,41.02,155,2.2,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,23,20,30,0,0,0,11.2,24.7,954,42.76,147,2.1,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,23,21,0,0,0,0,12.1,24,955,47.18,140,2,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,23,21,30,0,0,0,12.1,23.6,955,48.32,134,2,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,23,22,0,0,0,0,12.5,23.1,955,51.18,129,2,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,23,22,30,0,0,0,12.5,22.8,955,52.12,128,2,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,23,23,0,0,0,0,12.6,22.4,955,54.04,127,1.9,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,23,23,30,0,0,0,12.6,22.2,955,54.7,126,1.8,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,24,0,0,0,0,0,12.7,21.9,955,55.92,125,1.7,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,24,0,30,0,0,0,12.7,21.9,955,55.92,125,1.7,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,24,1,0,0,0,0,12.6,21.5,955,57.09,121,1.5,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,24,1,30,0,0,0,12.6,21.3,955,57.79,118,1.5,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,24,2,0,0,0,0,12.6,21.2,955,57.84,116,1.5,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,24,2,30,0,0,0,12.6,21,955,58.55,113,1.4,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,24,3,0,0,0,0,12.4,20.9,955,58.4,110,1.4,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,24,3,30,0,0,0,12.4,20.7,955,59.12,107,1.4,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,24,4,0,0,0,0,12.3,20.6,955,58.88,104,1.4,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,24,4,30,0,0,0,12.3,20.4,955,59.61,101,1.4,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,24,5,0,0,0,0,12.1,20.2,954,59.63,99,1.4,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,24,5,30,0,0,0,12.1,20,955,60.43,98,1.4,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,24,6,0,0,0,0,11.9,19.9,955,60.15,96,1.3,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,24,6,30,0,0,0,11.9,20.8,955,56.91,98,1.5,0.18,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,24,7,0,23,205,35,11.8,21.7,955,53.31,99,1.7,0.18,23,205,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,24,7,30,45,441,117,11.8,23.2,955,48.68,100,1.9,0.18,45,441,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,24,8,0,60,596,217,11.1,24.6,955,42.62,101,2.1,0.18,60,596,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,24,8,30,71,692,323,11.1,26.2,955,38.77,110,2.1,0.18,71,692,323,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,24,9,0,80,762,428,9.5,27.7,955,32,118,2,0.18,80,762,428,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,24,9,30,87,811,530,9.5,28.9,955,29.85,129,2,0.18,87,811,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,24,10,0,92,852,627,8.6,30,955,26.42,141,2,0.18,92,852,627,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,24,10,30,97,879,712,8.6,30.8,955,25.24,148,2.1,0.18,97,879,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,24,11,0,100,900,787,8.4,31.6,955,23.65,155,2.2,0.18,100,900,787,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,24,11,30,103,915,849,8.4,32.1,955,22.99,160,2.3,0.18,103,915,849,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,24,12,0,106,925,897,8.3,32.6,955,22.21,165,2.4,0.18,106,925,897,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,24,12,30,108,932,930,8.3,33,955,21.72,168,2.5,0.18,108,932,930,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,24,13,0,121,916,942,8.3,33.3,954,21.42,171,2.6,0.18,121,916,942,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,24,13,30,121,914,940,8.3,33.5,954,21.19,174,2.7,0.18,121,914,940,,,,,,,,,,,,,,,,,,,,,,,,,,,,
